product_id,ingredient_id,concentration_rank
P504443,55,16
P504443,126,17
P504443,54,18
P504443,4613,19
P504443,2410,20
P504443,127,21
P504443,58,22
P504443,56,23
P504443,30,24
P504443,57,25
P504443,60,26
P504443,63,27
P504443,61,28
P504443,66,29
P504443,128,30
P504443,121,31
P504443,4614,32
P504443,34,33
P504443,129,34
P504443,130,35
P504443,131,36
P504443,69,37
P504446,5556,1
P504446,1369,2
P504446,5557,3
P504446,5558,4
P504446,5559,5
P504446,5560,6
P504446,5561,7
P504446,5562,8
P504446,5563,9
P504446,5511,10
P504446,5564,11
P504446,5565,12
P504446,5566,13
P504446,5567,14
P504446,5568,15
P504446,5569,16
P504446,5570,17
P504446,5571,18
P504446,5572,19
P504446,4861,20
P504446,189,21
P504446,5573,22
P504446,5574,23
P504446,5531,24
P504446,5575,25
P504446,5576,26
P504446,5577,27
P504446,5578,28
P504446,5579,29
P504446,5580,30
P504446,5581,31
P504446,5582,32
P504446,5583,33
P504446,5584,34
P504446,5585,35
P504446,942,36
P504446,5586,37
P504446,5527,38
P504446,4613,39
P504446,5587,40
P504446,5588,41
P504447,457,1
P504447,1530,2
P504447,136,3
P504447,4609,4
P504447,1532,5
P504447,411,6
P504447,28,7
P504447,117,8
P504447,85,9
P504447,121,10
P504452,6505,1
P504452,8,2
P504452,813,3
P504452,45,4
P504452,1059,5
P504452,163,6
P504452,946,7
P504452,76,8
P504452,1069,9
P504452,200,10
P504452,199,11
P504452,1070,12
P504452,150,13
P504452,428,14
P504452,783,15
P504452,1061,16
P504452,897,17
P504452,1071,18
P504452,549,19
P504452,4610,20
P504452,201,21
P504452,4073,22
P504452,85,23
P504452,93,24
P504452,101,25
P504452,595,26
P504452,86,27
P504452,1073,28
P504452,1074,29
P504452,1075,30
P504452,51,31
P504452,154,32
P504452,224,33
P504452,67,34
P504452,6,35
P504452,24,36
P504452,1063,37
P504452,100,38
P504452,2552,39
P504452,58,40
P504452,1065,41
P504452,1066,42
P504452,929,43
P504452,30,44
P504452,68,45
P504452,425,46
P504452,197,47
P504452,42,48
P504452,146,49
P504452,128,50
P504452,166,51
P504452,34,52
P504452,4602,53
P504452,1060,54
P504452,1062,55
P504452,1064,56
P504452,149,57
P504452,4572,58
P504452,1143,59
P504452,5759,60
P504452,333,61
P504452,872,62
P504452,9,63
P504452,384,64
P504452,942,65
P504452,1145,66
P504452,879,67
P504452,585,68
P504452,1146,69
P504452,239,70
P504452,170,71
P504452,169,72
P504452,1147,73
P504452,875,74
P504452,1148,75
P504452,1149,76
P504452,1150,77
P504452,315,78
P504452,964,79
P504452,4613,80
P504452,608,81
P504452,291,82
P504452,1151,83
P504452,1152,84
P504452,1101,85
P504452,338,86
P504452,1100,87
P504452,1099,88
P504452,1153,89
P504452,1154,90
P504452,294,91
P504452,1155,92
P504452,1156,93
P504452,1157,94
P504452,1158,95
P504452,1159,96
P504452,1160,97
P504452,339,98
P504452,1161,99
P504452,1162,100
P504464,457,1
P504464,6,2
P504464,944,3
P504464,199,4
P504464,752,5
P504464,1044,6
P504464,945,7
P504464,4183,8
P504464,1077,9
P504464,4323,10
P504464,4324,11
P504464,34,12
P504464,4230,13
P504464,150,14
P504464,4325,15
P504464,4326,16
P504464,4327,17
P504464,166,18
P504464,71,19
P504464,56,20
P504464,57,21
P504464,2552,22
P504464,58,23
P504464,4228,24
P504464,190,25
P504464,2292,26
P504464,30,27
P504464,4613,28
P504464,3941,29
P504464,228,30
P504464,323,31
P504464,4328,32
P504464,146,33
P504464,243,34
P504464,28,35
P504464,318,36
P504464,320,37
P504464,43,38
P504464,970,39
P504464,942,40
P504464,9,41
P504464,4249,42
P504464,6123,43
P504464,24,44
P504464,29,45
P504464,4250,46
P504464,4251,47
P504464,476,48
P504465,2984,1
P504465,6,2
P504465,136,3
P504465,8,4
P504465,954,5
P504465,200,6
P504465,85,7
P504465,30,8
P504465,121,9
P504465,34,10
P504465,54,11
P504465,4482,12
P504465,1065,13
P504465,904,14
P504465,1400,15
P504465,4483,16
P504465,68,17
P504465,190,18
P504465,24,19
P504465,57,20
P504465,384,21
P504465,425,22
P504465,210,23
P504465,5950,24
P504465,691,25
P504465,4609,26
P504465,5463,27
P504465,43,28
P504465,1614,29
P504465,586,30
P504465,394,31
P504465,363,32
P504465,4293,33
P504465,4291,34
P504465,3980,35
P504465,1045,36
P504465,17,37
P504465,267,38
P504465,23,39
P504465,4234,40
P504465,4235,41
P504465,2146,42
P504465,5619,43
P504465,748,44
P504465,4543,45
P504465,2568,46
P504465,971,47
P504465,114,48
P504465,1047,49
P504465,3386,50
P504465,448,51
P504465,911,52
P504465,3985,53
P504465,163,54
P504465,4613,55
P504465,42,56
P504465,958,57
P504506,5950,1
P504506,4254,2
P504506,6,3
P504506,46,4
P504506,4609,5
P504506,942,6
P504506,43,7
P504506,1108,8
P504506,207,9
P504506,98,10
P504506,1695,11
P504506,199,12
P504506,6415,13
P504506,2910,14
P504506,455,15
P504506,348,16
P504506,6465,17
P504506,4571,18
P504506,2282,19
P504506,55,20
P504506,6425,21
P504506,24,22
P504506,2552,23
P504506,172,24
P504506,881,25
P504506,760,26
P504506,6466,27
P504506,359,28
P504506,4361,29
P504506,452,30
P504506,2070,31
P504506,1289,32
P504506,64,33
P504506,1449,34
P504506,45,35
P504506,117,36
P504506,28,37
P504506,57,38
P504506,456,39
P504506,435,40
P504506,437,41
P504506,608,42
P504506,68,43
P504506,42,44
P504506,2292,45
P504506,34,46
P504506,294,47
P504509,239,1
P504509,1559,2
P504509,3,3
P504509,942,4
P504509,55,5
P504509,739,6
P504509,622,7
P504509,1844,8
P504509,29,9
P504509,45,10
P504509,4609,11
P504509,220,12
P504509,93,13
P504509,444,14
P504509,2718,15
P504509,625,16
P504509,88,17
P504509,52,18
P504509,741,19
P504509,91,20
P504509,312,21
P504509,36,22
P504509,620,23
P504509,445,24
P504509,85,25
P504509,1181,26
P504509,4613,27
P504509,5924,28
P504515,942,1
P504515,1282,2
P504515,229,3
P504515,2116,4
P504515,164,5
P504515,362,6
P504515,623,7
P504515,1611,8
P504515,5925,9
P504515,510,10
P504515,348,11
P504515,620,12
P504515,444,13
P504515,445,14
P504515,29,15
P504515,34,16
P504515,35,17
P504515,24,18
P504515,626,19
P504515,2292,20
P504515,27,21
P504515,5619,22
P504515,5926,23
P504515,91,24
P504515,4613,25
P504515,1515,26
P504515,2978,27
P504515,312,28
P504515,2951,29
P504515,2832,30
P504515,2831,31
P504515,452,32
P504515,2952,33
P504515,5927,34
P504515,2835,35
P504515,5928,36
P504515,2467,37
P504515,5929,38
P504515,40,39
P504515,5930,40
P504515,5931,41
P504515,5932,42
P504515,5073,43
P504515,3117,44
P504515,3517,45
P504515,36,46
P504515,3530,47
P504515,2255,48
P504515,2168,49
P504515,5933,50
P504515,5934,51
P504515,5935,52
P504515,5936,53
P504515,2070,54
P504515,5937,55
P504515,5938,56
P504515,5939,57
P504515,5940,58
P504515,868,59
P504515,5941,60
P504515,631,61
P504515,5942,62
P504515,1209,63
P504515,42,64
P504515,197,65
P504515,425,66
P504515,38,67
P504515,5943,68
P504515,120,69
P504515,609,70
P504515,608,71
P504515,68,72
P504515,5944,73
P504517,511,1
P504517,1461,2
P504517,4920,3
P504517,312,4
P504517,76,5
P504517,942,6
P504517,24,7
P504517,335,8
P504517,9,9
P504517,575,10
P504517,163,11
P504517,2054,12
P504517,28,13
P504517,57,14
P504517,3,15
P504517,2292,16
P504517,537,17
P504517,6,18
P504517,150,19
P504517,2811,20
P504517,55,21
P504517,4405,22
P504517,5843,23
P504517,291,24
P504517,443,25
P504517,5920,26
P504517,34,27
P504517,5921,28
P504517,620,29
P504517,239,30
P504517,85,31
P504517,23,32
P504517,428,33
P504517,199,34
P504517,91,35
P504517,437,36
P504517,4613,37
P504517,293,38
P504517,190,39
P504517,5922,40
P504517,5923,41
P504523,6505,1
P504523,6,2
P504523,199,3
P504523,979,4
P504523,444,5
P504523,45,6
P504523,239,7
P504523,43,8
P504523,387,9
P504523,64,10
P504523,1449,11
P504523,460,12
P504523,3381,13
P504523,599,14
P504523,601,15
P504523,3382,16
P504523,85,17
P504523,93,18
P504523,2250,19
P504523,899,20
P504523,619,21
P504523,624,22
P504523,748,23
P504523,189,24
P504523,286,25
P504523,164,26
P504523,437,27
P504523,291,28
P504523,294,29
P504523,338,30
P504524,6505,1
P504524,639,2
P504524,6,3
P504524,43,4
P504524,387,5
P504524,5987,6
P504524,85,7
P504524,101,8
P504524,476,9
P504524,2109,10
P504524,701,11
P504524,46,12
P504524,702,13
P504524,703,14
P504524,394,15
P504524,2292,16
P504524,395,17
P504524,1149,18
P504524,188,19
P504524,28,20
P504524,30,21
P504524,4614,22
P504524,121,23
P504524,197,24
P504524,425,25
P504575,3687,1
P504575,3694,2
P504575,3689,3
P504575,28,4
P504575,3695,5
P504575,745,6
P504575,3696,7
P504575,3525,8
P504575,3697,9
P504575,3698,10
P504594,6505,1
P504594,43,2
P504594,942,3
P504594,6,4
P504594,46,5
P504594,4609,6
P504594,199,7
P504594,51,8
P504594,5605,9
P504594,5619,10
P504594,5627,11
P504594,3916,12
P504594,698,13
P504594,4613,14
P504594,114,15
P504594,345,16
P504594,1474,17
P504594,55,18
P504594,194,19
P504594,435,20
P504594,2552,21
P504594,971,22
P504594,1039,23
P504594,120,24
P504594,28,25
P504594,30,26
P504594,5628,27
P504594,2834,28
P504594,608,29
P504594,425,30
P504594,197,31
P504594,68,32
P504594,42,33
P504594,1896,34
P504594,163,35
P504594,5629,36
P504594,1916,37
P504594,1341,38
P504594,239,39
P504594,10,40
P504594,2626,41
P504594,484,42
P504594,1754,43
P504594,4394,44
P504594,689,45
P504594,85,46
P504594,320,47
P504594,709,48
P504594,1419,49
P504594,31,50
P504594,1900,51
P504594,190,52
P504594,162,53
P504594,64,54
P504594,1449,55
P504594,24,56
P504594,4614,57
P504594,291,58
P504594,294,59
P504594,338,60
P504594,1623,61
P504594,207,62
P504594,2273,63
P504594,537,64
P504594,335,65
P504594,443,66
P504594,5630,67
P504594,2255,68
P504594,805,69
P504594,5631,70
P504594,5632,71
P504595,5950,1
P504595,443,2
P504595,43,3
P504595,1212,4
P504595,6,5
P504595,1067,6
P504595,6417,7
P504595,4817,8
P504595,958,9
P504595,6410,10
P504595,2636,11
P504595,992,12
P504595,85,13
P504595,6414,14
P504595,299,15
P504595,456,16
P504595,5816,17
P504595,57,18
P504595,34,19
P504595,2292,20
P504595,121,21
P504595,2206,22
P504595,557,23
P504614,6505,1
P504614,5462,2
P504614,4609,3
P504614,1362,4
P504614,355,5
P504614,46,6
P504614,43,7
P504614,296,8
P504614,226,9
P504614,3102,10
P504614,3104,11
P504614,3103,12
P504614,6,13
P504614,476,14
P504614,287,15
P504614,1728,16
P504614,2389,17
P504614,537,18
P504614,190,19
P504614,335,20
P504614,114,21
P504614,28,22
P504614,31,23
P504614,681,24
P504615,1212,1
P504615,43,2
P504615,6,3
P504615,1067,4
P504615,4817,5
P504615,6410,6
P504615,6419,7
P504615,6420,8
P504615,6421,9
P504615,3286,10
P504615,6411,11
P504615,456,12
P504615,189,13
P504615,2465,14
P504615,4751,15
P504615,45,16
P504615,2292,17
P504615,929,18
P504615,210,19
P504615,557,20
P504615,34,21
P504635,457,1
P504635,6,2
P504635,85,3
P504635,34,4
P504635,166,5
P504635,248,6
P504635,28,7
P504636,5950,1
P504636,43,2
P504636,906,3
P504636,6,4
P504636,51,5
P504636,2741,6
P504636,2742,7
P504636,64,8
P504636,1449,9
P504636,876,10
P504636,3400,11
P504636,85,12
P504636,522,13
P504636,234,14
P504636,2665,15
P504636,614,16
P504636,150,17
P504636,58,18
P504636,2552,19
P504636,2292,20
P504636,190,21
P504636,1684,22
P504636,539,23
P504636,67,24
P504636,131,25
P504637,2,1
P504637,3642,2
P504637,45,3
P504637,942,4
P504637,6,5
P504637,51,6
P504637,4609,7
P504637,2552,8
P504637,163,9
P504637,62,10
P504637,2468,11
P504637,34,12
P504637,2178,13
P504637,3643,14
P504637,57,15
P504637,964,16
P504637,456,17
P504637,56,18
P504637,110,19
P504637,29,20
P504637,146,21
P504639,942,1
P504639,5950,2
P504639,5027,3
P504639,872,4
P504639,1125,5
P504639,821,6
P504639,43,7
P504639,291,8
P504639,1890,9
P504639,6,10
P504639,45,11
P504639,278,12
P504639,189,13
P504639,2794,14
P504639,91,15
P504639,86,16
P504639,4613,17
P504639,951,18
P504639,3177,19
P504639,3840,20
P504639,586,21
P504639,2292,22
P504639,31,23
P504639,390,24
P504639,34,25
P504639,437,26
P504639,338,27
P504639,1612,28
P504639,1623,29
P504639,294,30
P504674,6505,1
P504674,8,2
P504674,45,3
P504674,6,4
P504674,1070,5
P504674,890,6
P504674,336,7
P504674,1415,8
P504674,1124,9
P504674,1131,10
P504674,1598,11
P504674,1599,12
P504674,1572,13
P504674,1600,14
P504674,626,15
P504674,1601,16
P504674,86,17
P504674,669,18
P504674,83,19
P504674,85,20
P504674,24,21
P504674,1574,22
P504674,1123,23
P504674,1602,24
P504674,1603,25
P504674,727,26
P504674,593,27
P504674,93,28
P504674,2552,29
P504674,1594,30
P504674,614,31
P504674,1323,32
P504674,27,33
P504674,595,34
P504674,28,35
P504674,146,36
P504674,57,37
P504674,117,38
P504674,4614,39
P504674,121,40
P504674,34,41
P504674,1576,42
P504674,1358,43
P504676,6505,1
P504676,43,2
P504676,4981,3
P504676,891,4
P504676,54,5
P504676,4982,6
P504676,2043,7
P504676,46,8
P504676,6,9
P504676,58,10
P504676,411,11
P504676,2292,12
P504676,24,13
P504676,117,14
P504676,4613,15
P504676,120,16
P504676,440,17
P504676,1042,18
P504676,4614,19
P504676,481,20
P504676,483,21
P504676,750,22
P504676,34,23
P504676,30,24
P504676,2944,25
P504676,942,26
P504676,76,27
P504676,680,28
P504676,312,29
P504676,3535,30
P504676,4983,31
P504676,3636,32
P504676,736,33
P504676,861,34
P504676,266,35
P504676,1996,36
P504676,1362,37
P504676,29,38
P504676,55,39
P504676,4609,40
P504676,188,41
P504676,64,42
P504676,1449,43
P504676,121,44
P504676,28,45
P504698,5950,1
P504698,55,2
P504698,668,3
P504698,942,4
P504698,4036,5
P504698,23,6
P504698,85,7
P504698,4609,8
P504698,76,9
P504698,170,10
P504698,845,11
P504698,5903,12
P504698,20,13
P504698,17,14
P504698,6,15
P504698,700,16
P504698,992,17
P504698,701,18
P504698,702,19
P504698,703,20
P504698,822,21
P504698,220,22
P504698,34,23
P504698,2292,24
P504698,234,25
P504698,235,26
P504698,4915,27
P504698,236,28
P504698,361,29
P504698,238,30
P504698,239,31
P504698,242,32
P504698,3778,33
P504698,327,34
P504698,79,35
P504773,6505,1
P504773,942,2
P504773,43,3
P504773,6,4
P504773,199,5
P504773,1388,6
P504773,583,7
P504773,584,8
P504773,843,9
P504773,2263,10
P504773,893,11
P504773,17,12
P504773,222,13
P504773,3388,14
P504773,1339,15
P504773,748,16
P504773,150,17
P504773,190,18
P504773,4036,19
P504773,9,20
P504773,2552,21
P504773,933,22
P504773,1882,23
P504773,303,24
P504773,456,25
P504773,12,26
P504773,220,27
P504773,2543,28
P504773,1149,29
P504773,24,30
P504773,64,31
P504773,1449,32
P504773,4609,33
P504773,4614,34
P504773,121,35
P504773,114,36
P504774,6505,1
P504774,51,2
P504774,6,3
P504774,43,4
P504774,665,5
P504774,934,6
P504774,3389,7
P504774,28,8
P504774,476,9
P504774,411,10
P504774,12,11
P504774,481,12
P504774,483,13
P504778,1282,1
P504778,270,2
P504778,251,3
P504778,266,4
P504778,366,5
P504778,43,6
P504778,3391,7
P504778,46,8
P504778,1067,9
P504778,1415,10
P504778,748,11
P504778,34,12
P504778,1720,13
P504778,3392,14
P504778,3393,15
P504778,45,16
P504778,606,17
P504778,357,18
P504778,58,19
P504778,93,20
P504778,113,21
P504778,1861,22
P504778,57,23
P504778,4609,24
P504778,626,25
P504778,162,26
P504778,2298,27
P504778,4614,28
P504778,311,29
P504778,4610,30
P504778,2292,31
P504778,98,32
P504778,315,33
P504778,1305,34
P504778,3394,35
P504778,1306,36
P504780,6505,1
P504780,595,2
P504780,43,3
P504780,8,4
P504780,75,5
P504780,2946,6
P504780,942,7
P504780,163,8
P504780,6,9
P504780,2925,10
P504780,239,11
P504780,76,12
P504780,55,13
P504780,2250,14
P504780,235,15
P504780,234,16
P504780,79,17
P504780,236,18
P504780,64,19
P504780,1449,20
P504780,535,21
P504780,46,22
P504780,117,23
P504780,190,24
P504780,4076,25
P504784,6505,1
P504784,942,2
P504784,43,3
P504784,199,4
P504784,363,5
P504784,163,6
P504784,6,7
P504784,428,8
P504784,3390,9
P504784,893,10
P504784,92,11
P504784,3388,12
P504784,687,13
P504784,686,14
P504784,93,15
P504784,46,16
P504784,1213,17
P504784,2292,18
P504784,4036,19
P504784,443,20
P504784,335,21
P504784,12,22
P504784,220,23
P504784,971,24
P504784,4614,25
P504784,121,26
P504784,4609,27
P504784,28,28
P504786,114,1
P504786,297,2
P504786,5462,3
P504786,43,4
P504786,215,5
P504786,401,6
P504786,30,7
P504786,3385,8
P504786,51,9
P504786,46,10
P504786,2046,11
P504786,28,12
P504786,6,13
P504786,305,14
P504786,4609,15
P504786,904,16
P504786,24,17
P504786,2292,18
P504786,210,19
P504786,1323,20
P504786,92,21
P504786,3386,22
P504786,456,23
P504786,3387,24
P504790,6505,1
P504790,298,2
P504790,176,3
P504790,3100,4
P504790,588,5
P504790,6,6
P504790,221,7
P504790,51,8
P504790,2878,9
P504790,114,10
P504790,669,11
P504790,1186,12
P504790,1858,13
P504790,2970,14
P504790,308,15
P504790,356,16
P504790,383,17
P504790,4613,18
P504790,43,19
P504790,3396,20
P504790,2292,21
P504790,28,22
P504790,30,23
P504790,4609,24
P504790,24,25
P504790,4614,26
P504790,121,27
P504794,6505,1
P504794,4572,2
P504794,1388,3
P504794,6,4
P504794,3383,5
P504794,940,6
P504794,583,7
P504794,150,8
P504794,9,9
P504794,64,10
P504794,1449,11
P504794,3384,12
P504794,584,13
P504794,982,14
P504794,932,15
P504794,325,16
P504794,2410,17
P504794,4613,18
P504794,383,19
P504794,566,20
P504794,43,21
P504794,220,22
P504794,114,23
P504794,8,24
P504794,4036,25
P504794,748,26
P504795,6505,1
P504795,3,2
P504795,6,3
P504795,942,4
P504795,43,5
P504795,2329,6
P504795,85,7
P504795,101,8
P504795,1063,9
P504795,190,10
P504795,2552,11
P504795,57,12
P504795,64,13
P504795,1449,14
P504795,24,15
P504795,166,16
P504795,30,17
P504810,6505,1
P504810,6,2
P504810,138,3
P504810,43,4
P504810,10,5
P504810,4609,6
P504810,213,7
P504810,228,8
P504810,51,9
P504810,2155,10
P504810,8,11
P504810,3228,12
P504810,2273,13
P504810,199,14
P504810,748,15
P504810,44,16
P504810,4036,17
P504810,2552,18
P504810,1055,19
P504810,456,20
P504810,58,21
P504810,440,22
P504810,786,23
P504810,4613,24
P504810,1058,25
P504810,1057,26
P504810,971,27
P504810,12,28
P504810,220,29
P504810,249,30
P504810,64,31
P504810,1449,32
P504810,24,33
P504815,6505,1
P504815,6,2
P504815,43,3
P504815,876,4
P504815,229,5
P504815,163,6
P504815,76,7
P504815,583,8
P504815,510,9
P504815,584,10
P504815,152,11
P504815,46,12
P504815,3395,13
P504815,629,14
P504815,2480,15
P504815,142,16
P504815,92,17
P504815,85,18
P504815,4613,19
P504815,5619,20
P504815,2292,21
P504815,2198,22
P504815,150,23
P504815,942,24
P504815,448,25
P504815,190,26
P504815,188,27
P504815,30,28
P504815,58,29
P504815,933,30
P504815,971,31
P504840,6505,1
P504840,43,2
P504840,6,3
P504840,136,4
P504840,64,5
P504840,1449,6
P504840,890,7
P504840,51,8
P504840,46,9
P504840,727,10
P504840,3866,11
P504840,583,12
P504840,593,13
P504840,584,14
P504840,2552,15
P504840,1603,16
P504840,45,17
P504840,199,18
P504840,101,19
P504840,476,20
P504840,4036,21
P504840,614,22
P504840,2711,23
P504840,2292,24
P504840,57,25
P504840,67,26
P504840,357,27
P504840,98,28
P504840,85,29
P504840,464,30
P504840,302,31
P504840,1391,32
P504840,2794,33
P504840,220,34
P504840,117,35
P504840,28,36
P504840,42,37
P504840,68,38
P504840,3868,39
P504840,336,40
P504840,114,41
P504840,370,42
P504840,215,43
P504840,3869,44
P504840,3307,45
P504840,891,46
P504840,893,47
P504840,24,48
P504840,2145,49
P504840,870,50
P504840,4573,51
P504840,942,52
P504840,2665,53
P504840,251,54
P504840,3383,55
P504840,692,56
P504840,847,57
P504840,1415,58
P504840,1266,59
P504840,2594,60
P504840,213,61
P504840,363,62
P504840,1245,63
P504840,848,64
P504840,440,65
P504840,3867,66
P504840,537,67
P504840,17,68
P504840,224,69
P504840,4613,70
P504840,294,71
P504840,162,72
P504840,3860,73
P504840,380,74
P504840,320,75
P504840,318,76
P504840,150,77
P504840,71,78
P504840,9,79
P504840,1915,80
P504840,3881,81
P504840,12,82
P504840,1100,83
P504840,209,84
P504840,190,85
P504840,3864,86
P504840,428,87
P504840,1702,88
P504840,4605,89
P504840,62,90
P504840,1101,91
P504840,454,92
P504840,443,93
P504840,379,94
P504840,1882,95
P504840,338,96
P504840,123,97
P504840,2640,98
P504840,147,99
P504840,293,100
P504848,5950,1
P504848,45,2
P504848,6,3
P504848,1193,4
P504848,1194,5
P504848,199,6
P504848,93,7
P504848,1189,8
P504848,1216,9
P504848,1217,10
P504848,152,11
P504848,458,12
P504848,24,13
P504848,4036,14
P504848,891,15
P504848,1205,16
P504848,464,17
P504848,54,18
P504848,30,19
P504848,405,20
P504848,31,21
P504848,1235,22
P504848,448,23
P504848,715,24
P504848,958,25
P504848,42,26
P504848,68,27
P504848,1236,28
P504848,5619,29
P504848,979,30
P504848,2292,31
P504848,2396,32
P504848,1259,33
P504848,566,34
P504848,190,35
P504848,1260,36
P504848,1261,37
P504848,4613,38
P504848,55,39
P504848,120,40
P504848,578,41
P504848,121,42
P504848,577,43
P504848,1262,44
P504848,942,45
P504848,1215,46
P504848,1192,47
P504848,9,48
P504848,708,49
P504848,443,50
P504848,599,51
P504848,575,52
P504848,970,53
P504848,593,54
P504848,56,55
P504848,291,56
P504848,29,57
P504848,272,58
P504848,162,59
P504848,437,60
P504848,28,61
P504848,1237,62
P504849,6505,1
P504849,43,2
P504849,6,3
P504849,229,4
P504849,942,5
P504849,1125,6
P504849,972,7
P504849,4609,8
P504849,199,9
P504849,3422,10
P504849,464,11
P504849,2145,12
P504849,85,13
P504849,3423,14
P504849,3424,15
P504849,3410,16
P504849,909,17
P504849,3425,18
P504849,893,19
P504849,521,20
P504849,3426,21
P504849,51,22
P504849,2552,23
P504849,701,24
P504849,44,25
P504849,24,26
P504849,702,27
P504849,9,28
P504849,150,29
P504849,383,30
P504849,2292,31
P504849,189,32
P504849,703,33
P504849,71,34
P504849,590,35
P504849,2028,36
P504849,522,37
P504849,537,38
P504849,1350,39
P504849,45,40
P504849,234,41
P504849,3427,42
P504849,193,43
P504849,483,44
P504849,724,45
P504849,235,46
P504849,79,47
P504849,64,48
P504849,1449,49
P504849,539,50
P504849,236,51
P504849,28,52
P504849,4614,53
P504849,361,54
P504849,238,55
P504849,5462,56
P504849,239,57
P504849,327,58
P504849,3778,59
P504849,242,60
P504849,162,61
P504849,30,62
P504849,121,63
P504849,34,64
P504849,67,65
P504849,5950,66
P504849,3409,67
P504849,2252,68
P504849,3411,69
P504849,3412,70
P504849,3413,71
P504849,110,72
P504849,354,73
P504849,3414,74
P504849,166,75
P504849,248,76
P504849,633,77
P504849,632,78
P504849,667,79
P504849,2410,80
P504849,748,81
P504849,536,82
P504849,190,83
P504849,2627,84
P504849,3161,85
P504850,5950,1
P504850,6,2
P504850,43,3
P504850,51,4
P504850,1189,5
P504850,1195,6
P504850,24,7
P504850,1249,8
P504850,260,9
P504850,85,10
P504850,58,11
P504850,458,12
P504850,55,13
P504850,4613,14
P504850,4036,15
P504850,891,16
P504850,1233,17
P504850,715,18
P504850,54,19
P504850,30,20
P504850,31,21
P504850,1234,22
P504850,220,23
P504850,958,24
P504850,197,25
P504850,42,26
P504850,425,27
P504850,45,28
P504850,942,29
P504850,594,30
P504850,9,31
P504850,575,32
P504850,5619,33
P504850,598,34
P504850,597,35
P504850,599,36
P504850,1192,37
P504850,1238,38
P504850,152,39
P504850,190,40
P504850,4614,41
P504850,1239,42
P504850,291,43
P504850,788,44
P504850,1231,45
P504850,162,46
P504850,4609,47
P504850,170,48
P504850,1226,49
P504850,674,50
P504850,1232,51
P504850,93,52
P504850,970,53
P504850,706,54
P504850,1205,55
P504850,968,56
P504850,29,57
P504851,5950,1
P504851,1125,2
P504851,1563,3
P504851,6,4
P504851,1394,5
P504851,44,6
P504851,4609,7
P504851,1564,8
P504851,199,9
P504851,1559,10
P504851,45,11
P504851,958,12
P504851,1396,13
P504851,34,14
P504851,43,15
P504851,208,16
P504851,942,17
P504851,614,18
P504851,93,19
P504851,1349,20
P504851,58,21
P504851,1260,22
P504851,2292,23
P504851,420,24
P504851,190,25
P504851,739,26
P504851,1565,27
P504851,1399,28
P504851,1031,29
P504851,327,30
P504851,1391,31
P504851,57,32
P504851,1546,33
P504851,1401,34
P504851,1402,35
P504851,1566,36
P504851,1567,37
P504851,28,38
P504851,1404,39
P504851,121,40
P504851,448,41
P504851,1276,42
P504851,1405,43
P504851,898,44
P504851,1406,45
P504851,1407,46
P504851,964,47
P504851,226,48
P504851,117,49
P504851,4613,50
P504851,4614,51
P504851,1408,52
P504851,1561,53
P504851,1410,54
P504852,5884,1
P504852,270,2
P504852,6,3
P504852,251,4
P504852,136,5
P504852,8,6
P504852,4602,7
P504852,64,8
P504852,1449,9
P504852,942,10
P504852,832,11
P504852,833,12
P504852,836,13
P504852,839,14
P504852,308,15
P504852,838,16
P504852,420,17
P504852,107,18
P504852,834,19
P504852,835,20
P504852,837,21
P504852,76,22
P504852,101,23
P504852,17,24
P504852,225,25
P504852,845,26
P504852,907,27
P504852,843,28
P504852,846,29
P504852,4036,30
P504852,199,31
P504852,453,32
P504852,840,33
P504852,2552,34
P504852,847,35
P504852,12,36
P504852,910,37
P504852,844,38
P504852,848,39
P504852,593,40
P504852,150,41
P504852,71,42
P504852,3881,43
P504852,213,44
P504852,58,45
P504852,614,46
P504852,849,47
P504852,67,48
P504852,608,49
P504852,425,50
P504852,68,51
P504852,197,52
P504852,42,53
P504852,924,54
P504852,4817,55
P504852,926,56
P504852,927,57
P504852,456,58
P504852,189,59
P504852,2292,60
P504852,928,61
P504852,3224,62
P504852,45,63
P504852,929,64
P504852,28,65
P504852,606,66
P504852,957,67
P504852,868,68
P504852,899,69
P504852,46,70
P504852,900,71
P504852,901,72
P504852,902,73
P504852,85,74
P504852,903,75
P504852,904,76
P504852,752,77
P504852,307,78
P504852,905,79
P504852,906,80
P504852,908,81
P504852,909,82
P504852,888,83
P504852,887,84
P504852,850,85
P504852,851,86
P504852,852,87
P504852,853,88
P504852,681,89
P504852,854,90
P504852,855,91
P504852,856,92
P504852,857,93
P504852,858,94
P504852,859,95
P504852,860,96
P504852,861,97
P504852,862,98
P504852,863,99
P504852,268,100
P504852,162,101
P504852,149,102
P504852,755,103
P504852,864,104
P504852,865,105
P504852,866,106
P504852,468,107
P504852,867,108
P504852,869,109
P504861,44,1
P504861,4609,2
P504861,45,3
P504861,6,4
P504861,942,5
P504861,2335,6
P504861,99,7
P504861,1415,8
P504861,2552,9
P504861,1513,10
P504861,748,11
P504861,453,12
P504861,1205,13
P504861,30,14
P504861,121,15
P504861,4614,16
P504880,55,1
P504880,348,2
P504880,894,3
P504880,384,4
P504880,76,5
P504880,877,6
P504880,813,7
P504880,624,8
P504880,811,9
P504880,286,10
P504880,2894,11
P504880,1382,12
P504880,3168,13
P504880,3169,14
P504880,1007,15
